video_id,instance_id,bbox,fps,frame_start,frame_end,url,word,class_id
64222,24,"[313, 20, 992, 720]",25,1,-1,https://www.youtube.com/watch?v=zTIJAgTai40,YEAR,16
64275,0,"[0, 0, 360, 240]",25,105,174,https://www.youtube.com/watch?v=BRO-oYGV224,YES,17
69546,1,"[214, 41, 881, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/yes.mp4,YES,17
64287,2,"[120, 4, 526, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468774983.6377.mp4,YES,17
68192,3,"[104, 0, 1150, 720]",25,1,-1,https://www.youtube.com/watch?v=-on_5PoBEak,YES,17
64290,4,"[107, 14, 561, 480]",25,1,-1,https://www.handspeak.com/word/y/yes.mp4,YES,17
64284,5,"[724, 29, 1675, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Yes-Kg0VRsnehgQ.mp4,YES,17
64291,6,"[81, 25, 212, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/23/23544.mp4,YES,17
64292,8,"[79, 23, 212, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/23/23545.mp4,YES,17
64293,9,"[70, 20, 212, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/23/23546.mp4,YES,17
64294,10,"[316, 50, 892, 720]",25,1,-1,https://www.youtube.com/watch?v=0usayvOXzHo,YES,17
64295,11,"[245, 63, 893, 720]",25,1,-1,https://www.youtube.com/watch?v=3J2KaRL9i_Q,YES,17
64296,12,"[311, 17, 905, 720]",25,1,-1,https://www.youtube.com/watch?v=gpNDuOwyW7Q,YES,17
66820,13,"[168, 14, 461, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YES-1472.mp4,YES,17
64297,14,"[155, 14, 481, 360]",25,1,-1,https://www.youtube.com/watch?v=JLNxO35tB-U,YES,17
64280,15,"[20, 13, 258, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/485639.mp4,YES,17
64298,16,"[309, 64, 891, 720]",25,1,-1,https://www.youtube.com/watch?v=wc2A8AZepy4,YES,17
64299,17,"[2, 15, 220, 240]",25,1,-1,http://www.aslpro.com/main/y/yes.swf,YES,17
64300,18,"[235, 44, 478, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/yes.mp4,YES,17
64281,19,"[222, 13, 524, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/yes.mp4,YES,17
64288,20,"[143, 25, 514, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1522767427.6654.mp4,YES,17
64289,22,"[106, 14, 568, 480]",25,1,-1,https://www.handspeak.com/word/y/yes-fs.mp4,YES,17
64283,23,"[625, 111, 1483, 1063]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Yes-IIWhF2S6saQ.mp4,YES,17
01912,0,"[0, 0, 360, 240]",25,1679,1728,https://www.youtube.com/watch?v=jPn0FQxkdBc,ALL,18
69206,1,"[439, 68, 1366, 1080]",25,1,-1,http://aslbricks.org/New/ASL-Videos/all.mp4,ALL,18
68001,2,"[126, 4, 1102, 720]",25,1,-1,https://www.youtube.com/watch?v=Gmj2_uVjhqI,ALL,18
68720,3,"[100, 15, 526, 359]",25,1,69,https://www.youtube.com/watch?v=My4w56H6qwk,ALL,18
02002,4,"[0, 19, 208, 240]",25,1,-1,http://www.aslpro.com/main/a/all.swf,ALL,18
02003,5,"[171, 49, 564, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/all.mp4,ALL,18
01987,6,"[351, 53, 821, 720]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/all.mp4,ALL,18
01988,7,"[32, 13, 543, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1466172884.2656.mp4,ALL,18
01989,8,"[75, 5, 505, 360]",25,1,-1,https://www.handspeak.com/word/a/all.mp4,ALL,18
01990,9,"[31, 33, 519, 480]",25,1,-1,https://www.handspeak.com/word/a/all-you.mp4,ALL,18
01991,10,"[43, 22, 221, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/22/22936.mp4,ALL,18
01992,11,"[47, 23, 228, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/22/22937.mp4,ALL,18
65043,14,"[149, 10, 464, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AL/ALL-11.mp4,ALL,18
01995,15,"[260, 45, 995, 720]",25,1,-1,https://www.youtube.com/watch?v=0DgYClc0e-E,ALL,18
01986,16,"[43, 0, 269, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/244016.mp4,ALL,18
67356,17,"[72, 19, 363, 360]",25,1,-1,https://youtu.be/-lxp0xh1smo,ALL,18
01996,18,"[115, 8, 500, 360]",25,1,-1,https://www.youtube.com/watch?v=BEfH2a6OfRA,ALL,18
01997,19,"[259, 43, 954, 720]",25,1,-1,https://www.youtube.com/watch?v=fE1BI5KxKJM,ALL,18
01998,20,"[375, 81, 904, 720]",25,1,-1,https://www.youtube.com/watch?v=iERRGfH_giQ,ALL,18
01999,21,"[354, 81, 908, 720]",25,1,-1,https://www.youtube.com/watch?v=k3c4uVHBFR4,ALL,18
02000,22,"[168, 12, 488, 360]",25,1,-1,https://www.youtube.com/watch?v=n1PjPqcHswk,ALL,18
06455,0,"[0, 0, 360, 240]",25,3109,3158,https://www.youtube.com/watch?v=pDqITge_TGs,BLACK,19
69236,1,"[295, 38, 885, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/black.mp4,BLACK,19
68230,2,"[275, 3, 919, 720]",25,1,49,https://www.youtube.com/watch?v=2YRASxmXLD0,BLACK,19
70244,3,"[157, 44, 396, 360]",25,1146,1241,https://www.youtube.com/watch?v=WprUBqi3iBc,BLACK,19
06472,4,"[205, 17, 524, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/black.mp4,BLACK,19
06473,5,"[544, 60, 1618, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Black-Mr3gdFh3A28.mp4,BLACK,19
06474,6,"[77, 18, 515, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1466682549.1836.mp4,BLACK,19
06475,7,"[37, 44, 544, 480]",25,1,-1,https://www.handspeak.com/word/b/black.mp4,BLACK,19
06476,8,"[58, 15, 216, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/6/6787.mp4,BLACK,19
06477,9,"[48, 11, 226, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/7/7145.mp4,BLACK,19
06478,10,"[63, 8, 245, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/8/8384.mp4,BLACK,19
06480,12,"[143, 7, 487, 360]",25,1,-1,https://www.youtube.com/watch?v=DQdDGulGFwc,BLACK,19
65200,13,"[149, 24, 479, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BL/BLACK-415.mp4,BLACK,19
06471,14,"[66, 13, 258, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/357947.mp4,BLACK,19
67414,15,"[96, 8, 374, 360]",25,1,-1,https://youtu.be/kCT-we5dguI,BLACK,19
06481,16,"[233, 3, 946, 720]",25,1,-1,https://www.youtube.com/watch?v=HoDXS3W8lEM,BLACK,19
06482,17,"[333, 21, 934, 720]",25,1,-1,https://www.youtube.com/watch?v=Huy9y5RyKAU,BLACK,19
06483,18,"[144, 6, 487, 360]",25,1,-1,https://www.youtube.com/watch?v=O5_4x8p5t4U,BLACK,19
06484,19,"[316, 57, 889, 720]",25,1,-1,https://www.youtube.com/watch?v=TLoZKdMeA8w,BLACK,19
06485,20,"[45, 10, 285, 240]",25,1,-1,http://www.aslpro.com/main/b/black.swf,BLACK,19
06486,21,"[131, 52, 555, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/black.mp4,BLACK,19
69281,0,"[148, 9, 605, 480]",25,1,-1,http://aslbricks.org/New/ASL-Videos/cool.mp4,COOL,20
65403,1,"[175, 17, 495, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COOL-1158.mp4,COOL,20
70271,2,"[148, 46, 404, 360]",25,4948,5095,https://www.youtube.com/watch?v=WGfiiDgrq1I,COOL,20
13213,3,"[73, 16, 215, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/24/24134.mp4,COOL,20
13214,4,"[329, 57, 926, 720]",25,1,-1,https://www.youtube.com/watch?v=pH3DDpGQe_E,COOL,20
13197,6,"[504, 69, 1606, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%203-2zFEI2o-HXc.mp4,COOL,20
13216,7,"[154, 51, 527, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/cool2.mp4,COOL,20
13217,8,"[161, 50, 520, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/cool.mp4,COOL,20
13198,9,"[822, 84, 1608, 1052]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%20cool-wonohTR_Bv4.mp4,COOL,20
13199,10,"[609, 80, 1589, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%2C%20Cool%20Down-8l_h3RsEM-4.mp4,COOL,20
13200,11,"[586, 95, 1564, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool-5aJkQai-PKc.mp4,COOL,20
13201,12,"[125, 18, 533, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1466903138.2211.mp4,COOL,20
65402,13,"[163, 19, 476, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COOL-575.mp4,COOL,20
13202,14,"[114, 30, 509, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1466903216.3416.mp4,COOL,20
13203,15,"[73, 31, 560, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1472219365.8123.mp4,COOL,20
13205,17,"[101, 0, 562, 479]",25,1,-1,https://www.handspeak.com/word/c/cool-neat2.mp4,COOL,20
13196,18,"[608, 85, 1596, 1077]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%202-qCqdPZVJTYY.mp4,COOL,20
13206,19,"[138, 0, 574, 480]",25,1,-1,https://www.handspeak.com/word/c/cool-neat.mp4,COOL,20
13207,20,"[9, 0, 320, 240]",25,1,-1,https://www.handspeak.com/word/c/cool-weather.mp4,COOL,20
13208,21,"[85, 20, 219, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/22/22660.mp4,COOL,20
13209,22,"[73, 21, 200, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/23/23043.mp4,COOL,20
21933,0,"[0, 0, 360, 240]",25,1429,1481,https://www.youtube.com/watch?v=lWaQxL25Aew,FINISH,21
70361,1,"[181, 56, 437, 360]",25,7669,7786,https://www.youtube.com/watch?v=bq-HmgjGzmw,FINISH,21
68050,2,"[79, 11, 1224, 720]",25,1,-1,https://www.youtube.com/watch?v=JDc62QM6-GU,FINISH,21
68674,3,"[100, 8, 573, 358]",25,1,53,https://www.youtube.com/watch?v=luSKhV7GMUo,FINISH,21
68688,4,"[354, 3, 971, 720]",25,1,42,https://www.youtube.com/watch?v=Mh3UZ1UsXzw,FINISH,21
21942,6,"[232, 15, 533, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/finish.mp4,FINISH,21
21943,7,"[757, 52, 1564, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Finish%202-BNOu92X_Hws.mp4,FINISH,21
21944,8,"[734, 126, 1442, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Finish%2C%20That%27s%20Enough-UODQssr2FSc.mp4,FINISH,21
21945,9,"[62, 5, 564, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468494387.7315.mp4,FINISH,21
21946,10,"[70, 0, 571, 480]",25,1,-1,https://www.handspeak.com/word/f/finish2.mp4,FINISH,21
21949,13,"[94, 23, 208, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/23/23269.mp4,FINISH,21
21950,14,"[74, 13, 227, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/7/7267.mp4,FINISH,21
65721,15,"[136, 14, 521, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FINISH-456.mp4,FINISH,21
21941,16,"[57, 0, 271, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/455668.mp4,FINISH,21
67663,17,"[99, 14, 388, 360]",25,1,-1,https://youtu.be/_1MKB3Avehs,FINISH,21
21951,18,"[96, 16, 231, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/8/8336.mp4,FINISH,21
21952,19,"[299, 36, 1026, 720]",25,1,-1,https://www.youtube.com/watch?v=7xQE2N0z7gM,FINISH,21
21953,20,"[233, 41, 1040, 720]",25,1,-1,https://www.youtube.com/watch?v=v3ncKPr_8ro,FINISH,21
21954,21,"[84, 0, 465, 360]",25,1,-1,https://www.youtube.com/watch?v=WujjGy4syeI,FINISH,21
21955,22,"[285, 8, 1130, 720]",25,1,-1,https://www.youtube.com/watch?v=WujjGy4syeI,FINISH,21
21956,23,"[24, 8, 239, 240]",25,1,-1,http://www.aslpro.com/main/f/finish.swf,FINISH,21
28074,0,"[0, 0, 360, 240]",25,2249,2285,https://www.youtube.com/watch?v=SiBub8VD5wo,HOT,22
69368,1,"[284, 42, 886, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/hot.mp4,HOT,22
70270,2,"[154, 35, 395, 360]",25,4497,4596,https://www.youtube.com/watch?v=WGfiiDgrq1I,HOT,22
28125,3,"[197, 49, 571, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/heat2.mp4,HOT,22
28108,4,"[229, 17, 521, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hot.mp4,HOT,22
28109,5,"[351, 11, 818, 480]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-9X3bjjuKGMM.mp4,HOT,22
28110,6,"[657, 78, 1430, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-QCvXMjNN4PE.mp4,HOT,22
28111,7,"[544, 128, 1596, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-wy-09ieHXhM.mp4,HOT,22
28112,8,"[61, 4, 500, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468638601.9688.mp4,HOT,22
28113,9,"[114, 9, 538, 480]",25,1,-1,https://www.handspeak.com/word/h/hot2.mp4,HOT,22
28114,10,"[116, 18, 519, 480]",25,1,-1,https://www.handspeak.com/word/h/hot.mp4,HOT,22
28115,11,"[65, 9, 207, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/14/14232.mp4,HOT,22
28116,12,"[64, 11, 221, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/6/6109.mp4,HOT,22
28107,13,"[51, 0, 250, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/58462.mp4,HOT,22
28118,15,"[316, 30, 937, 720]",25,1,-1,https://www.youtube.com/watch?v=a0robonALIk,HOT,22
28119,16,"[142, 37, 410, 339]",25,1,-1,https://www.youtube.com/watch?v=Eya_OdUAevw,HOT,22
28120,17,"[329, 36, 980, 720]",25,1,-1,https://www.youtube.com/watch?v=Eya_OdUAevw,HOT,22
28121,18,"[328, 34, 937, 720]",25,1,-1,https://www.youtube.com/watch?v=F84dU7A7jI0,HOT,22
28122,19,"[293, 31, 955, 720]",25,1,-1,https://www.youtube.com/watch?v=IqCHIu9NrZs,HOT,22
28123,20,"[335, 88, 834, 720]",25,1,-1,https://www.youtube.com/watch?v=Ob3drndU_yM,HOT,22
28124,21,"[67, 1, 261, 240]",25,1,-1,http://www.aslpro.com/main/h/hot.swf,HOT,22
69389,0,"[344, 36, 876, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/like.mp4,LIKE,23
33266,1,"[68, 3, 234, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/457551.mp4,LIKE,23
68093,2,"[403, 14, 1068, 720]",25,1,-1,https://www.youtube.com/watch?v=0qeMFifNqC4,LIKE,23
70299,3,"[152, 43, 390, 360]",25,5546,5667,https://www.youtube.com/watch?v=CSj7IScvZnE,LIKE,23
33285,4,"[189, 57, 540, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/like4.mp4,LIKE,23
33267,5,"[408, 49, 805, 720]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/like.mp4,LIKE,23
33286,6,"[184, 61, 541, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/like.mp4,LIKE,23
33268,7,"[237, 13, 584, 360]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20really%20like-7y5Ye-2-ZBs.mp4,LIKE,23
33269,8,"[132, 0, 506, 477]",25,1,-1,https://media.asldeafined.com/vocabulary/1468711783.5361.mp4,LIKE,23
33270,9,"[114, 0, 523, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468711809.2438.mp4,LIKE,23
33271,10,"[152, 0, 567, 480]",25,1,-1,https://www.handspeak.com/word/l/like.mp4,LIKE,23
33273,12,"[70, 11, 209, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/14/14298.mp4,LIKE,23
33274,13,"[73, 14, 213, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/6/6394.mp4,LIKE,23
33277,16,"[325, 12, 985, 720]",25,1,-1,https://www.youtube.com/watch?v=qK3SqANZheA,LIKE,23
33278,17,"[283, 0, 873, 720]",25,1,-1,https://www.youtube.com/watch?v=SbXfT74yfDI,LIKE,23
33279,18,"[256, 0, 936, 720]",25,1,-1,https://www.youtube.com/watch?v=vh7DN3usJgc,LIKE,23
33280,19,"[256, 0, 936, 720]",25,1,-1,https://www.youtube.com/watch?v=vh7DN3usJgc,LIKE,23
33281,20,"[162, 9, 493, 360]",25,1,-1,https://www.youtube.com/watch?v=vzUKt2pjkRI,LIKE,23
33282,21,"[349, 52, 952, 720]",25,1,-1,https://www.youtube.com/watch?v=vzUKt2pjkRI,LIKE,23
33283,22,"[364, 51, 840, 720]",25,1,-1,https://www.youtube.com/watch?v=xKY35YaWuLE,LIKE,23
33284,23,"[32, 17, 215, 240]",25,1,-1,http://www.aslpro.com/main/l/like.swf,LIKE,23
34822,0,"[0, 0, 360, 240]",25,461,517,https://www.youtube.com/watch?v=IxO7unGawfk,MANY,24
69396,1,"[374, 52, 902, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/many.mp4,MANY,24
70308,2,"[111, 25, 276, 240]",25,1524,1638,https://www.youtube.com/watch?v=pc0-gVEETVg,MANY,24
34823,3,"[26, 4, 278, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/246018.mp4,MANY,24
34824,4,"[426, 54, 796, 720]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/many.mp4,MANY,24
34825,5,"[552, 55, 1533, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Many%202-j0vvJVAAcBs.mp4,MANY,24
34826,6,"[659, 80, 1618, 1072]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Many-RzCIBY5rsGA.mp4,MANY,24
34827,7,"[124, 0, 523, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468713681.2568.mp4,MANY,24
34828,8,"[69, 0, 575, 480]",25,1,-1,https://www.handspeak.com/word/m/many2.mp4,MANY,24
34829,9,"[82, 0, 608, 480]",25,1,-1,https://www.handspeak.com/word/m/many.mp4,MANY,24
34830,10,"[82, 14, 221, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/6/6570.mp4,MANY,24
34831,11,"[84, 11, 230, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/8/8040.mp4,MANY,24
67873,12,"[88, 20, 374, 360]",25,1,-1,https://youtu.be/eTmzHLtBOnU,MANY,24
34832,13,"[86, 12, 228, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/8/8041.mp4,MANY,24
34833,14,"[338, 80, 968, 720]",25,1,-1,https://www.youtube.com/watch?v=3B2kbN-ai6Y,MANY,24
34834,15,"[328, 41, 963, 720]",25,1,-1,https://www.youtube.com/watch?v=7O2mS0Kz4CA,MANY,24
34835,16,"[340, 10, 1023, 720]",25,1,-1,https://www.youtube.com/watch?v=KBk8p5Xv2ow,MANY,24
34836,17,"[330, 28, 966, 720]",25,1,-1,https://www.youtube.com/watch?v=Ku9SWR4uSUI,MANY,24
34837,18,"[356, 84, 976, 720]",25,1,-1,https://www.youtube.com/watch?v=MHJPgvs2kP8,MANY,24
34838,19,"[0, 8, 219, 240]",25,1,-1,http://www.aslpro.com/main/m/many.swf,MANY,24
34839,20,"[223, 39, 471, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/many.mp4,MANY,24
36927,0,"[0, 0, 360, 240]",25,2187,2239,https://www.youtube.com/watch?v=IxO7unGawfk,MOTHER,25
69402,1,"[172, 21, 476, 480]",25,1,-1,http://aslbricks.org/New/ASL-Videos/mother.mp4,MOTHER,25
36945,2,"[29, 7, 225, 240]",25,1,-1,http://www.aslpro.com/main/m/mother.swf,MOTHER,25
36946,3,"[218, 38, 468, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/mama.mp4,MOTHER,25
36930,4,"[214, 17, 520, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/mother.mp4,MOTHER,25
36931,5,"[715, 59, 1630, 1071]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mother%20Wiggle-ZwJlF1W1GbE.mp4,MOTHER,25
36932,6,"[205, 17, 588, 360]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Mother.mp4,MOTHER,25
36933,7,"[150, 0, 502, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468716729.3803.mp4,MOTHER,25
36934,8,"[38, 3, 278, 240]",25,1,-1,https://www.handspeak.com/word/m/mother2.mp4,MOTHER,25
36936,9,"[69, 16, 210, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/6/6508.mp4,MOTHER,25
36937,10,"[72, 18, 210, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/6/6509.mp4,MOTHER,25
36938,11,"[174, 8, 500, 360]",25,1,-1,https://www.youtube.com/watch?v=4nGdzLPvoP4,MOTHER,25
66147,12,"[136, 27, 465, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MO/MOTHER-1590.mp4,MOTHER,25
66146,13,"[190, 13, 462, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MO/MOTHER-509.mp4,MOTHER,25
36929,14,"[48, 0, 263, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/48601.mp4,MOTHER,25
67908,15,"[105, 14, 372, 360]",25,1,-1,https://youtu.be/MEhxsAx_n6A,MOTHER,25
36939,16,"[379, 38, 936, 720]",25,1,-1,https://www.youtube.com/watch?v=8yzUd0Md_uY,MOTHER,25
36940,17,"[383, 38, 973, 720]",25,1,-1,https://www.youtube.com/watch?v=CMElqMGZrHc,MOTHER,25
36941,18,"[322, 22, 980, 720]",25,1,-1,https://www.youtube.com/watch?v=gmBUPfuUbzc,MOTHER,25
36942,19,"[387, 42, 946, 720]",25,1,-1,https://www.youtube.com/watch?v=qUkCg3rtEws,MOTHER,25
36944,20,"[329, 33, 976, 720]",25,1,-1,https://www.youtube.com/watch?v=zv4zGZ92WAY,MOTHER,25
38982,0,"[0, 0, 360, 240]",25,1842,1871,https://www.youtube.com/watch?v=1_jXxjd0lKE,NOW,26
69413,1,"[340, 40, 954, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/now.mp4,NOW,26
38994,2,"[251, 12, 761, 480]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20now-0wcuocGAvNU.mp4,NOW,26
70345,3,"[177, 40, 459, 360]",25,4000,4107,https://www.youtube.com/watch?v=bq-HmgjGzmw,NOW,26
68694,4,"[104, 6, 570, 359]",25,1,69,https://www.youtube.com/watch?v=mKDG2tGn1Y8,NOW,26
68770,5,"[88, 7, 1048, 720]",25,50,116,https://www.youtube.com/watch?v=OQM3x-HY2dM,NOW,26
68114,6,"[73, 7, 1193, 720]",25,1,-1,https://www.youtube.com/watch?v=vmGh2IPdSRU,NOW,26
38999,8,"[85, 19, 229, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/7/7774.mp4,NOW,26
39000,9,"[64, 12, 213, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/9/9785.mp4,NOW,26
39001,10,"[52, 16, 506, 360]",25,1,-1,https://www.youtube.com/watch?v=EtW1-NdM5qI,NOW,26
39002,11,"[305, 41, 1017, 720]",25,1,-1,https://www.youtube.com/watch?v=EtW1-NdM5qI,NOW,26
39003,12,"[333, 38, 983, 720]",25,1,-1,https://www.youtube.com/watch?v=g2j70neQ_lI,NOW,26
38990,13,"[58, 2, 262, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/111145.mp4,NOW,26
67937,14,"[111, 20, 343, 360]",25,1,-1,https://youtu.be/hIPRC-_00vs,NOW,26
39004,15,"[381, 47, 965, 720]",25,1,-1,https://www.youtube.com/watch?v=OdOx4qaYlKI,NOW,26
39005,16,"[0, 10, 230, 240]",25,1,-1,http://www.aslpro.com/main/n/now.swf,NOW,26
39006,17,"[200, 52, 569, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/now.mp4,NOW,26
38991,18,"[46, 1, 273, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/49006.mp4,NOW,26
38995,19,"[124, 0, 532, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468719996.5074.mp4,NOW,26
38996,21,"[106, 0, 561, 480]",25,1,-1,https://www.handspeak.com/word/n/now.mp4,NOW,26
38997,22,"[78, 20, 219, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/7/7687.mp4,NOW,26
40114,0,"[0, 0, 360, 240]",25,1181,1240,https://www.youtube.com/watch?v=K1VPkuTMpP0,ORANGE,27
69422,1,"[363, 40, 871, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/orange.mp4,ORANGE,27
70310,2,"[109, 22, 280, 240]",25,1835,1938,https://www.youtube.com/watch?v=pc0-gVEETVg,ORANGE,27
70249,4,"[165, 42, 395, 360]",25,1858,1971,https://www.youtube.com/watch?v=WprUBqi3iBc,ORANGE,27
68122,5,"[203, 0, 588, 480]",25,1,-1,https://www.youtube.com/watch?v=WuwIz-vDMUc,ORANGE,27
40115,6,"[82, 32, 233, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/91534.mp4,ORANGE,27
40116,7,"[223, 16, 527, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/orange.mp4,ORANGE,27
40117,8,"[910, 68, 1734, 1056]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Orange-mylSeGckZJs.mp4,ORANGE,27
